VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2018-02-01 00:28:07,2018-02-01 00:35:38,1,2.50,1,N,161,75,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2018-02-01 00:05:12,2018-02-01 00:48:26,1,14.60,5,N,125,265,1,70,0,0.5,0,10.5,0.3,81.3
1,2018-02-01 00:17:09,2018-02-01 00:28:18,1,3.90,1,N,162,74,2,12.5,0.5,0.5,0,0,0.3,13.8
1,2018-02-01 00:36:10,2018-02-01 00:38:34,2,1.00,1,N,75,263,2,5,0.5,0.5,0,0,0.3,6.3
2,2018-02-01 00:33:45,2018-02-01 01:05:45,2,18.81,2,N,132,137,1,52,0,0.5,8,0,0.3,60.8
2,2018-02-01 00:05:46,2018-02-01 00:22:07,1,2.15,1,N,230,107,1,12,0.5,0.5,2.66,0,0.3,15.96
2,2018-02-01 00:20:33,2018-02-01 00:38:18,1,3.00,1,N,230,158,1,14,0.5,0.5,3.06,0,0.3,18.36
1,2018-02-01 00:36:54,2018-02-01 00:52:30,1,4.90,1,N,145,49,1,16.5,0.5,0.5,3.55,0,0.3,21.35
1,2018-02-01 00:01:03,2018-02-01 00:11:34,1,1.70,1,N,230,170,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,2018-02-01 00:26:38,2018-02-01 00:30:18,1,1.00,1,N,249,68,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2018-02-01 00:09:58,2018-02-01 00:17:35,1,1.20,1,N,161,229,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2018-02-01 00:20:58,2018-02-01 00:24:02,1,1.20,1,N,233,107,1,5.5,0.5,0.5,1,0,0.3,7.8
1,2018-02-01 00:26:33,2018-02-01 00:49:30,1,6.20,1,N,107,36,1,21,0.5,0.5,4.45,0,0.3,26.75
2,2018-02-01 00:05:39,2018-02-01 00:13:05,1,4.10,1,N,132,10,2,13,0.5,0.5,0,0,0.3,14.3
2,2018-02-01 00:03:40,2018-02-01 00:08:23,3,1.38,1,N,161,107,1,6,0.5,0.5,1.82,0,0.3,9.12
1,2018-02-01 00:57:59,2018-02-01 01:07:30,1,3.20,2,N,145,68,1,52,0,0.5,5,5.76,0.3,63.56
1,2018-02-01 00:10:23,2018-02-01 00:20:53,1,1.90,1,N,163,141,1,9,0.5,0.5,2.55,0,0.3,12.85
1,2018-02-01 00:31:45,2018-02-01 00:42:51,1,2.40,1,N,237,90,2,10,0.5,0.5,0,0,0.3,11.3
2,2018-02-01 00:06:36,2018-02-01 00:31:45,5,13.87,1,N,114,53,1,39,0.5,0.5,12.09,0,0.3,52.39
1,2018-02-01 00:43:50,2018-02-01 00:51:00,0,1.80,1,N,181,62,1,8,0.5,0.5,2.75,0,0.3,12.05
1,2018-02-01 00:16:43,2018-02-01 00:28:38,1,2.80,1,N,161,79,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2018-02-01 00:20:21,2018-02-01 00:30:30,1,2.00,1,N,264,264,1,9.5,0.5,0.5,1,0,0.3,11.8
1,2018-02-01 00:42:41,2018-02-01 00:50:22,1,2.80,1,N,264,264,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2018-02-01 00:10:59,2018-02-01 00:33:41,1,14.80,1,N,138,228,1,40,0.5,0.5,8.25,0,0.3,49.55
2,2018-02-01 00:08:27,2018-02-01 00:15:02,1,1.62,1,N,158,48,1,7.5,0.5,0.5,1,0,0.3,9.8
2,2018-01-31 23:57:02,2018-02-01 00:01:01,1,.47,1,N,170,233,1,4.5,0.5,0.5,2,0,0.3,7.8
2,2018-02-01 00:18:28,2018-02-01 00:26:33,1,3.66,1,N,132,10,1,12,0.5,0.5,1.7,0,0.3,15
2,2018-02-01 00:08:33,2018-02-01 00:10:12,1,.40,1,N,262,263,1,3.5,0.5,0.5,0.96,0,0.3,5.76
2,2018-02-01 00:15:02,2018-02-01 00:27:45,1,2.88,1,N,141,186,1,11.5,0.5,0.5,1.2,0,0.3,14
2,2018-02-01 00:49:18,2018-02-01 01:03:39,1,4.07,1,N,237,179,2,14.5,0.5,0.5,0,0,0.3,15.8
1,2018-02-01 00:05:28,2018-02-01 00:16:13,1,3.10,1,N,83,102,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2018-02-01 00:18:29,2018-02-01 00:51:00,1,17.60,1,N,13,252,1,49,0.5,0.5,10.05,0,0.3,60.35
2,2018-02-01 00:55:21,2018-02-01 01:06:37,1,3.68,1,N,234,33,1,12.5,0.5,0.5,4.14,0,0.3,17.94
1,2018-02-01 00:05:21,2018-02-01 00:44:35,1,14.70,1,N,138,62,2,45.5,0.5,0.5,0,0,0.3,46.8
2,2018-02-01 00:16:21,2018-02-01 00:18:45,2,.76,1,N,229,170,2,4,0.5,0.5,0,0,0.3,5.3
2,2018-02-01 00:44:26,2018-02-01 00:56:02,2,2.34,1,N,164,142,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2018-02-01 00:10:58,2018-02-01 00:22:01,1,3.70,1,N,264,264,2,13,0.5,0.5,0,0,0.3,14.3
1,2018-02-01 00:41:45,2018-02-01 00:56:00,1,5.40,1,N,264,264,2,16.5,0.5,0.5,0,0,0.3,17.8
1,2018-02-01 00:45:33,2018-02-01 01:02:28,2,4.80,1,N,229,83,2,17,0.5,0.5,0,0,0.3,18.3
1,2018-02-01 00:22:13,2018-02-01 00:31:43,1,2.70,1,N,79,141,1,10.5,0.5,0.5,2.36,0,0.3,14.16
1,2018-02-01 00:40:35,2018-02-01 00:49:21,1,2.50,1,N,163,90,1,9.5,0.5,0.5,3.2,0,0.3,14
2,2018-02-01 00:58:23,2018-02-01 01:05:53,5,3.69,1,N,132,218,1,12,0.5,0.5,2.66,0,0.3,15.96
1,2018-02-01 00:28:29,2018-02-01 00:33:13,1,2.20,1,N,141,137,2,8,0.5,0.5,0,0,0.3,9.3
1,2018-02-01 00:47:55,2018-02-01 01:11:48,1,7.00,1,N,48,25,1,23.5,0.5,0.5,4.95,0,0.3,29.75
1,2018-02-01 00:44:23,2018-02-01 00:54:09,1,1.80,1,N,230,68,1,8.5,0.5,0.5,2.9,0,0.3,12.7
2,2018-02-01 00:05:21,2018-02-01 00:25:28,1,9.21,1,N,138,230,1,26.5,0.5,0.5,6.71,5.76,0.3,40.27
2,2018-02-01 00:27:12,2018-02-01 00:35:09,1,1.93,1,N,161,239,1,8.5,0.5,0.5,2.45,0,0.3,12.25
1,2018-02-01 00:57:53,2018-02-01 01:16:59,1,4.70,1,N,48,209,1,17.5,0.5,0.5,3.76,0,0.3,22.56
2,2018-02-01 00:00:15,2018-02-01 00:05:03,1,2.14,1,N,238,166,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2018-02-01 00:15:18,2018-02-01 00:24:57,1,2.34,1,N,238,116,1,10.5,0.5,0.5,2,0,0.3,13.8
1,2018-02-01 00:20:18,2018-02-01 00:21:45,1,.20,2,N,239,239,1,52,0,0.5,8,5.85,0.3,66.65
1,2018-02-01 00:12:45,2018-02-01 00:20:42,1,1.80,1,N,114,100,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2018-02-01 00:23:34,2018-02-01 00:41:45,1,4.70,1,N,100,41,1,17.5,0.5,0.5,2,0,0.3,20.8
1,2018-02-01 00:24:11,2018-02-01 00:46:24,2,5.30,1,N,234,189,1,20,0.5,0.5,3,0,0.3,24.3
2,2018-02-01 00:20:54,2018-02-01 00:28:20,1,1.22,1,N,48,233,2,7,0.5,0.5,0,0,0.3,8.3
2,2018-02-01 00:54:31,2018-02-01 01:07:07,1,4.35,1,N,236,159,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2018-02-01 00:29:26,2018-02-01 00:38:48,1,2.44,1,N,95,258,1,10,0.5,0.5,0.02,0,0.3,11.32
2,2018-02-01 00:19:53,2018-02-01 00:40:37,1,3.37,1,N,79,163,1,15.5,0.5,0.5,3.36,0,0.3,20.16
2,2018-02-01 00:46:57,2018-02-01 00:57:36,1,2.18,1,N,230,113,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2018-02-01 00:48:52,2018-02-01 01:12:34,1,11.00,1,N,132,37,2,31.5,0.5,0.5,0,0,0.3,32.8
1,2018-02-01 00:01:02,2018-02-01 00:06:50,2,1.10,1,N,79,148,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2018-02-01 00:44:46,2018-02-01 01:00:00,1,9.90,1,N,132,196,2,27.5,0.5,0.5,0,0,0.3,28.8
2,2018-02-01 00:01:47,2018-02-01 00:10:27,1,1.18,1,N,114,249,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2018-02-01 00:15:19,2018-02-01 00:28:57,2,6.20,1,N,48,116,1,19.5,0.5,0.5,4.15,0,0.3,24.95
1,2018-02-01 00:34:01,2018-02-01 00:37:26,1,.70,1,N,48,186,2,5,0.5,0.5,0,0,0.3,6.3
1,2018-02-01 00:47:50,2018-02-01 01:16:47,1,7.40,1,N,48,83,2,26,0.5,0.5,0,0,0.3,27.3
2,2018-02-01 00:21:03,2018-02-01 00:29:07,1,2.02,1,N,162,263,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2018-02-01 00:34:36,2018-02-01 00:47:55,1,4.10,1,N,141,260,2,14.5,0.5,0.5,0,0,0.3,15.8
1,2018-02-01 00:07:11,2018-02-01 00:10:27,1,.40,1,N,158,158,2,4,0.5,0.5,0,0,0.3,5.3
1,2018-02-01 00:49:31,2018-02-01 01:00:01,1,2.70,1,N,144,170,3,10.5,0.5,0.5,0,0,0.3,11.8
2,2018-02-01 00:06:57,2018-02-01 00:22:25,1,4.92,1,N,164,42,2,16,0.5,0.5,0,0,0.3,17.3
2,2018-02-01 00:36:21,2018-02-01 00:39:36,1,.74,1,N,151,238,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2018-02-01 00:51:03,2018-02-01 01:00:26,1,2.84,1,N,239,164,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2018-02-01 00:13:19,2018-02-01 00:30:30,2,4.54,1,N,249,239,1,16.5,0.5,0.5,3.56,0,0.3,21.36
2,2018-02-01 00:39:03,2018-02-01 01:02:38,2,6.32,1,N,50,256,1,21.5,0.5,0.5,2.08,0,0.3,24.88
2,2018-02-01 00:00:34,2018-02-01 00:04:52,4,1.08,1,N,234,170,1,6,0.5,0.5,0.73,0,0.3,8.03
1,2018-02-01 00:09:48,2018-02-01 00:16:50,1,1.40,1,N,231,114,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2018-02-01 00:38:24,2018-02-01 00:56:14,3,9.48,1,N,263,220,1,27,0.5,0.5,4,0,0.3,32.3
2,2018-02-01 00:55:49,2018-02-01 01:00:37,1,1.20,1,N,263,75,1,6,0.5,0.5,5,0,0.3,12.3
2,2018-01-31 23:49:34,2018-02-01 23:14:55,1,18.00,2,N,132,75,1,52,0,0.5,8.78,5.76,0.3,67.34
1,2018-02-01 00:26:30,2018-02-01 00:39:12,1,6.50,1,N,148,83,2,20,0.5,0.5,0,0,0.3,21.3
1,2018-02-01 00:03:35,2018-02-01 00:06:57,1,.70,1,N,48,163,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018-02-01 00:12:31,2018-02-01 00:32:03,1,4.91,1,N,43,129,2,18,0.5,0.5,0,0,0.3,19.3
2,2018-02-01 00:36:47,2018-02-01 00:46:20,1,1.98,1,N,129,157,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2018-02-01 00:59:55,2018-02-01 01:09:38,3,3.49,1,N,226,141,1,12,0.5,0.5,2.66,0,0.3,15.96
1,2018-02-01 00:12:16,2018-02-01 00:19:02,2,1.80,1,N,142,238,1,7.5,0.5,0.5,1,0,0.3,9.8
1,2018-02-01 00:42:42,2018-02-01 00:54:01,2,2.70,1,N,163,151,1,11,0.5,0.5,1,0,0.3,13.3
2,2018-02-01 00:04:13,2018-02-01 00:25:35,1,5.11,1,N,125,61,1,19.5,0.5,0.5,5.2,0,0.3,26
1,2018-02-01 00:58:29,2018-02-01 01:11:54,1,4.10,1,N,87,80,2,15,0.5,0.5,0,0,0.3,16.3
1,2018-02-01 00:22:09,2018-02-01 00:28:39,1,1.80,1,N,125,246,1,8,0.5,0.5,1,0,0.3,10.3
2,2018-02-01 00:00:25,2018-02-01 00:18:14,5,6.03,1,N,148,198,1,20,0.5,0.5,1,0,0.3,22.3
2,2018-02-01 00:35:06,2018-02-01 00:43:16,5,2.72,1,N,148,186,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2018-02-01 00:03:17,2018-02-01 00:11:01,1,1.51,1,N,173,70,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2018-02-01 00:00:02,2018-02-01 00:17:04,1,4.70,1,N,48,231,1,17,0.5,0.5,5.45,0,0.3,23.75
1,2018-02-01 00:30:12,2018-02-01 00:36:00,1,1.20,1,N,125,249,1,6.5,0.5,0.5,2.3,0,0.3,10.1
1,2018-02-01 00:30:45,2018-02-01 00:33:45,1,1.10,1,N,161,237,1,5,0.5,0.5,1.85,0,0.3,8.15
2,2018-02-01 00:04:27,2018-02-01 00:13:45,1,1.84,1,N,107,231,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2018-02-01 00:46:54,2018-02-01 00:52:10,1,1.62,1,N,100,90,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2018-02-01 00:54:41,2018-02-01 01:00:17,1,1.07,1,N,90,125,2,6,0.5,0.5,0,0,0.3,7.3
1,2018-02-01 00:22:35,2018-02-01 00:26:56,1,.70,1,N,141,140,2,5,0.5,0.5,0,0,0.3,6.3
2,2018-02-01 00:11:13,2018-02-01 00:18:23,1,1.13,1,N,161,48,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2018-02-01 00:27:55,2018-02-01 00:32:03,1,1.00,1,N,100,68,1,5.5,0.5,0.5,1.7,0,0.3,8.5
2,2018-02-01 00:34:24,2018-02-01 00:49:21,1,2.80,1,N,90,261,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,2018-02-01 00:50:20,2018-02-01 00:54:51,1,.74,1,N,261,13,1,5,0.5,0.5,1.89,0,0.3,8.19
2,2018-02-01 00:03:46,2018-02-01 00:13:49,1,.47,1,N,230,230,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018-02-01 00:22:01,2018-02-01 01:01:13,1,10.42,1,N,230,181,1,36,0.5,0.5,3,0,0.3,40.3
1,2018-02-01 00:00:48,2018-02-01 00:08:43,2,.90,1,N,114,144,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2018-02-01 00:39:42,2018-02-01 00:48:15,1,3.10,1,N,233,75,1,10.5,0.5,0.5,2,0,0.3,13.8
1,2018-02-01 00:29:17,2018-02-01 00:43:28,1,2.30,1,N,48,137,2,11,0.5,0.5,0,0,0.3,12.3
1,2018-02-01 00:25:28,2018-02-01 00:40:16,1,2.10,1,N,234,144,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2018-02-01 00:45:26,2018-02-01 00:54:22,1,1.60,1,N,148,261,1,8,0.5,0.5,2.3,0,0.3,11.6
1,2018-02-01 00:45:59,2018-02-01 00:56:35,1,3.60,1,N,161,24,1,12.5,0.5,0.5,2.75,0,0.3,16.55
2,2018-02-01 00:14:05,2018-02-01 00:22:48,5,1.09,1,N,48,161,1,7.5,0.5,0.5,2.2,0,0.3,11
2,2018-02-01 00:52:04,2018-02-01 01:04:43,5,2.21,1,N,239,141,1,10.5,0.5,0.5,2.95,0,0.3,14.75
1,2018-02-01 00:16:08,2018-02-01 00:25:14,1,1.90,1,N,246,90,1,8.5,0.5,0.5,1.5,0,0.3,11.3
1,2018-02-01 00:11:00,2018-02-01 00:19:56,1,1.60,1,N,186,113,2,8,0.5,0.5,0,0,0.3,9.3
1,2018-02-01 00:34:11,2018-02-01 00:39:17,2,1.00,1,N,100,68,1,6,0.5,0.5,0,0,0.3,7.3
1,2018-02-01 00:41:53,2018-02-01 01:03:46,1,7.20,1,N,79,7,1,23,0.5,0.5,4.85,0,0.3,29.15
1,2018-02-01 00:12:30,2018-02-01 00:26:25,3,2.00,1,N,163,236,1,11,0.5,0.5,1.85,0,0.3,14.15
2,2018-02-01 00:53:35,2018-02-01 00:57:24,1,.55,1,N,161,48,1,4.5,0.5,0.5,0,0,0.3,5.8
2,2018-02-01 00:10:48,2018-02-01 00:14:34,2,.30,1,N,232,148,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2018-02-01 00:13:02,2018-02-01 00:16:04,1,.80,1,N,141,263,1,4.5,0.5,0.5,0,0,0.3,5.8
2,2018-02-01 00:27:35,2018-02-01 00:53:11,1,7.12,1,N,263,82,2,24,0.5,0.5,0,0,0.3,25.3
2,2018-02-01 00:18:36,2018-02-01 00:28:30,1,1.86,1,N,239,262,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2018-02-01 00:49:18,2018-02-01 00:57:36,1,1.08,1,N,162,163,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2018-02-01 00:52:32,2018-02-01 00:56:38,1,.70,1,N,113,79,1,5,0.5,0.5,1,0,0.3,7.3
2,2018-02-01 00:17:43,2018-02-01 00:25:30,5,1.52,1,N,100,50,2,8,0.5,0.5,0,0,0.3,9.3
2,2018-02-01 00:42:22,2018-02-01 00:55:34,5,3.86,1,N,125,189,1,14,0.5,0.5,3.06,0,0.3,18.36
2,2018-02-01 01:00:58,2018-02-01 01:23:55,5,7.95,1,N,188,55,2,24.5,0.5,0.5,0,0,0.3,25.8
1,2018-02-01 00:18:26,2018-02-01 00:29:36,1,2.50,1,N,161,246,1,10.5,0.5,0.5,1.77,0,0.3,13.57
2,2018-02-01 00:18:34,2018-02-01 00:30:00,1,8.18,1,N,238,200,2,23,0.5,0.5,0,2.64,0.3,26.94
1,2018-02-01 00:32:39,2018-02-01 00:36:57,1,.90,1,N,238,166,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2018-02-01 00:53:07,2018-02-01 01:02:15,1,3.20,1,N,24,48,2,11,0.5,0.5,0,0,0.3,12.3
1,2018-02-01 00:27:52,2018-02-01 00:44:21,1,5.30,1,N,137,260,2,17.5,0.5,0.5,0,0,0.3,18.8
2,2018-02-01 00:20:01,2018-02-01 00:30:21,2,2.28,1,N,230,137,1,9.5,0.5,0.5,1.5,0,0.3,12.3
2,2018-02-01 00:07:01,2018-02-02 00:00:00,2,1.26,1,N,211,79,2,7,0.5,0.5,0,0,0.3,8.3
2,2018-02-01 00:15:52,2018-02-01 00:23:23,2,1.14,1,N,79,211,1,7,0.5,0.5,1.66,0,0.3,9.96
1,2018-02-01 00:00:44,2018-02-01 00:09:20,1,3.80,1,N,238,244,2,13,0.5,0.5,0,0,0.3,14.3
1,2018-02-01 00:15:32,2018-02-01 00:21:50,1,1.80,1,N,152,151,2,8,0.5,0.5,0,0,0.3,9.3
1,2018-02-01 00:22:24,2018-02-01 00:39:18,1,6.20,1,N,151,234,1,20,0.5,0.5,4.25,0,0.3,25.55
1,2018-02-01 00:05:16,2018-02-01 00:13:47,1,2.60,1,N,148,255,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2018-02-01 00:28:54,2018-02-01 00:31:43,1,.70,1,N,148,79,1,4.5,0.5,0.5,0.87,0,0.3,6.67
1,2018-02-01 00:06:30,2018-02-01 00:09:09,1,.90,1,N,229,141,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2018-02-01 00:12:52,2018-02-01 00:30:34,1,9.00,1,N,141,185,1,26,0.5,0.5,4,0,0.3,31.3
1,2018-02-01 00:00:18,2018-02-01 00:17:04,1,4.60,1,N,100,151,1,17,0.5,0.5,5.45,0,0.3,23.75
1,2018-02-01 00:08:27,2018-02-01 00:13:08,1,.60,1,N,161,163,1,5,0.5,0.5,1,0,0.3,7.3
1,2018-02-01 00:34:42,2018-02-01 00:49:06,1,3.10,1,N,161,158,1,12.5,0.5,0.5,2.75,0,0.3,16.55
1,2018-02-01 00:41:14,2018-02-01 00:57:16,1,4.50,1,N,68,141,1,16,0.5,0.5,3.45,0,0.3,20.75
1,2018-02-01 00:16:37,2018-02-01 00:37:29,1,2.30,1,N,107,107,2,15,0.5,0.5,0,0,0.3,16.3
1,2018-02-01 00:38:56,2018-02-01 00:45:11,1,1.20,1,N,107,79,1,6.5,0.5,0.5,2.3,0,0.3,10.1
2,2018-02-01 00:35:44,2018-02-01 01:03:04,2,17.91,2,N,132,230,2,52,0,0.5,0,5.76,0.3,58.56
1,2018-02-01 00:03:37,2018-02-01 00:08:21,1,1.00,1,N,264,264,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2018-02-01 00:21:09,2018-02-01 00:31:15,4,2.30,1,N,264,264,1,10,0.5,0.5,2,0,0.3,13.3
2,2018-02-01 00:25:16,2018-02-01 00:29:14,1,.79,1,N,186,161,1,5,0.5,0.5,1.26,0,0.3,7.56
1,2018-02-01 00:27:05,2018-02-01 00:41:46,1,2.70,1,N,161,249,1,12,0.5,0.5,2.65,0,0.3,15.95
2,2018-02-01 00:19:03,2018-02-01 00:23:25,1,1.00,1,N,142,237,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2018-02-01 00:32:31,2018-02-01 00:36:06,1,1.04,1,N,170,107,1,5.5,0.5,0.5,2,0,0.3,8.8
2,2018-02-01 00:26:25,2018-02-01 00:32:43,2,1.11,1,N,42,41,2,7,0.5,0.5,0,0,0.3,8.3
1,2018-02-01 00:35:52,2018-02-01 00:53:17,1,5.00,1,N,88,17,1,17.5,0.5,0.5,4.7,0,0.3,23.5
1,2018-02-01 00:40:34,2018-02-01 00:44:17,1,.80,1,N,264,264,1,5,0.5,0.5,1.25,0,0.3,7.55
2,2018-02-01 00:13:35,2018-02-01 00:23:29,1,2.79,1,N,166,142,1,10.5,0.5,0.5,2.36,0,0.3,14.16
1,2018-02-01 00:20:31,2018-02-01 00:32:58,2,3.50,5,N,48,265,1,50,0,0,0,0,0.3,50.3
1,2018-02-01 00:59:08,2018-02-01 01:08:50,1,2.20,1,N,230,140,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,2018-02-01 00:13:53,2018-02-01 00:26:44,1,3.80,1,N,25,87,1,14,0.5,0.5,3.05,0,0.3,18.35
1,2018-02-01 00:28:31,2018-02-01 00:39:53,1,4.40,1,N,87,137,1,15,0.5,0.5,3.25,0,0.3,19.55
1,2018-02-01 00:46:34,2018-02-01 00:50:27,1,.80,1,N,234,68,1,5,0.5,0.5,1.25,0,0.3,7.55
2,2018-02-01 00:08:59,2018-02-01 00:14:01,1,.57,1,N,114,144,2,5,0.5,0.5,0,0,0.3,6.3
1,2018-02-01 00:11:15,2018-02-01 00:16:27,1,1.00,1,N,170,186,1,6,0.5,0.5,0,0,0.3,7.3
1,2018-02-01 00:28:30,2018-02-01 00:52:25,1,2.60,1,N,230,249,1,16.5,0.5,0.5,3.55,0,0.3,21.35
2,2018-02-01 00:19:58,2018-02-01 00:23:05,1,.57,1,N,79,79,1,4.5,0.5,0.5,1.16,0,0.3,6.96
1,2018-02-01 00:49:42,2018-02-01 00:58:17,1,2.10,1,N,226,157,2,9,0.5,0.5,0,0,0.3,10.3
1,2018-02-01 00:16:30,2018-02-01 00:20:07,1,.50,1,N,264,264,1,4.5,0.5,0.5,0.87,0,0.3,6.67
1,2018-02-01 00:34:05,2018-02-01 00:57:14,1,2.50,1,N,264,264,2,15.5,0.5,0.5,0,0,0.3,16.8
2,2018-02-01 00:10:50,2018-02-01 00:14:18,1,.70,1,N,162,237,1,4.5,0.5,0.5,1.45,0,0.3,7.25
1,2018-02-01 00:06:15,2018-02-01 00:25:58,2,3.90,1,N,237,249,1,16,0.5,0.5,3.45,0,0.3,20.75
1,2018-02-01 00:30:38,2018-02-01 00:46:13,2,5.40,1,N,211,238,1,17,0.5,0.5,3.65,0,0.3,21.95
1,2018-02-01 00:55:34,2018-02-01 00:57:34,1,.60,1,N,236,239,2,4,0.5,0.5,0,0,0.3,5.3
2,2018-02-01 00:40:17,2018-02-01 00:46:46,1,.87,1,N,79,148,1,6,0.5,0.5,1.31,0,0.3,8.61
2,2018-01-31 23:59:06,2018-02-01 00:10:13,1,1.79,1,N,141,48,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2018-02-01 00:41:03,2018-02-01 00:48:52,1,2.39,1,N,249,48,1,9,0.5,0.5,2,0,0.3,12.3
2,2018-02-01 00:55:29,2018-02-01 00:58:34,1,.80,1,N,48,68,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2018-02-01 00:16:42,2018-02-01 00:16:44,1,.00,2,N,264,231,1,52,0,0.5,13.2,0,0.3,66
2,2018-02-01 00:32:38,2018-02-01 00:41:02,1,1.76,1,N,234,148,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2018-02-01 00:05:22,2018-02-01 00:09:24,4,1.00,1,N,236,75,1,5.5,0.5,0.5,2,0,0.3,8.8
2,2018-01-31 23:59:25,2018-02-01 00:25:43,1,10.15,1,N,113,244,2,31.5,0.5,0.5,0,0,0.3,32.8
2,2018-02-01 00:18:52,2018-02-01 01:03:42,1,19.90,2,N,132,75,2,52,0,0.5,0,5.76,0.3,58.56
1,2018-02-01 00:02:03,2018-02-01 00:08:58,1,1.10,1,N,264,264,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,2018-02-01 00:15:19,2018-02-01 00:21:55,1,.90,1,N,264,264,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2018-02-01 00:25:39,2018-02-01 00:39:50,4,3.60,1,N,264,264,1,13.5,0.5,0.5,2.95,0,0.3,17.75
1,2018-02-01 00:43:12,2018-02-01 01:13:40,1,12.70,1,N,264,264,1,37,0.5,0.5,8.8,5.76,0.3,52.86
2,2018-02-01 00:09:32,2018-02-01 00:21:09,2,2.02,1,N,186,229,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2018-02-01 00:50:48,2018-02-01 00:54:21,2,.91,1,N,164,68,1,5,0.5,0.5,1.58,0,0.3,7.88
1,2018-02-01 00:04:11,2018-02-01 00:24:59,1,3.80,1,N,148,48,1,16.5,0.5,0.5,4.45,0,0.3,22.25
1,2018-02-01 00:36:12,2018-02-01 00:39:06,1,.50,1,N,234,107,1,4,0.5,0.5,1.55,0,0.3,6.85
1,2018-02-01 00:50:05,2018-02-01 00:58:22,1,1.20,1,N,170,68,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2018-02-01 00:19:46,2018-02-01 00:21:16,1,.40,1,N,114,249,1,3.5,0.5,0.5,0.95,0,0.3,5.75
1,2018-02-01 00:29:37,2018-02-01 00:46:19,3,1.20,1,N,164,230,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2018-02-01 00:12:37,2018-02-01 00:14:43,2,.53,1,N,161,161,1,3.5,0.5,0.5,0.96,0,0.3,5.76
2,2018-02-01 00:27:50,2018-02-01 00:41:07,2,2.33,1,N,161,249,1,11,0.5,0.5,1.84,0,0.3,14.14
2,2018-02-01 00:43:04,2018-02-01 00:48:38,1,1.00,1,N,249,79,2,6,0.5,0.5,0,0,0.3,7.3
2,2018-02-01 00:52:54,2018-02-01 00:55:22,1,.33,1,N,114,79,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2018-02-01 00:17:03,2018-02-01 00:25:06,1,2.60,1,N,141,74,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2018-02-01 00:32:07,2018-02-01 00:46:48,1,4.40,1,N,236,113,2,15,0.5,0.5,0,0,0.3,16.3
1,2018-02-01 00:52:51,2018-02-01 01:05:23,2,4.00,1,N,114,140,1,13.5,0.5,0.5,2.95,0,0.3,17.75
